filepath,filename,wnid,specific,coordinate,superordinate,domain
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/catamaran_n02950826_93.jpg,catamaran_n02950826_93.jpg,n02950826,Catamaran,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/catamaran_n02950826_94.jpg,catamaran_n02950826_94.jpg,n02950826,Catamaran,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/catamaran_n02950826_95.jpg,catamaran_n02950826_95.jpg,n02950826,Catamaran,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/catamaran_n02950826_96.jpg,catamaran_n02950826_96.jpg,n02950826,Catamaran,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/catamaran_n02950826_97.jpg,catamaran_n02950826_97.jpg,n02950826,Catamaran,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/catamaran_n02950826_98.jpg,catamaran_n02950826_98.jpg,n02950826,Catamaran,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/catamaran_n02950826_99.jpg,catamaran_n02950826_99.jpg,n02950826,Catamaran,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_0.jpg,lifeboat_n03637318_0.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_1.jpg,lifeboat_n03637318_1.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_2.jpg,lifeboat_n03637318_2.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_3.jpg,lifeboat_n03637318_3.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_4.jpg,lifeboat_n03637318_4.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_5.jpg,lifeboat_n03637318_5.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_6.jpg,lifeboat_n03637318_6.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_7.jpg,lifeboat_n03637318_7.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_8.jpg,lifeboat_n03637318_8.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_9.jpg,lifeboat_n03637318_9.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_10.jpg,lifeboat_n03637318_10.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_11.jpg,lifeboat_n03637318_11.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_12.jpg,lifeboat_n03637318_12.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_13.jpg,lifeboat_n03637318_13.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_14.jpg,lifeboat_n03637318_14.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_15.jpg,lifeboat_n03637318_15.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_16.jpg,lifeboat_n03637318_16.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_17.jpg,lifeboat_n03637318_17.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_18.jpg,lifeboat_n03637318_18.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_19.jpg,lifeboat_n03637318_19.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_20.jpg,lifeboat_n03637318_20.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_21.jpg,lifeboat_n03637318_21.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_22.jpg,lifeboat_n03637318_22.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_23.jpg,lifeboat_n03637318_23.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_24.jpg,lifeboat_n03637318_24.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_25.jpg,lifeboat_n03637318_25.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_26.jpg,lifeboat_n03637318_26.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_27.jpg,lifeboat_n03637318_27.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_28.jpg,lifeboat_n03637318_28.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_29.jpg,lifeboat_n03637318_29.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_30.jpg,lifeboat_n03637318_30.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_31.jpg,lifeboat_n03637318_31.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_32.jpg,lifeboat_n03637318_32.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_33.jpg,lifeboat_n03637318_33.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_34.jpg,lifeboat_n03637318_34.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_35.jpg,lifeboat_n03637318_35.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_36.jpg,lifeboat_n03637318_36.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_37.jpg,lifeboat_n03637318_37.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_38.jpg,lifeboat_n03637318_38.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_39.jpg,lifeboat_n03637318_39.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_40.jpg,lifeboat_n03637318_40.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_41.jpg,lifeboat_n03637318_41.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_42.jpg,lifeboat_n03637318_42.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_43.jpg,lifeboat_n03637318_43.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_44.jpg,lifeboat_n03637318_44.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_45.jpg,lifeboat_n03637318_45.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_46.jpg,lifeboat_n03637318_46.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_47.jpg,lifeboat_n03637318_47.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_48.jpg,lifeboat_n03637318_48.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_49.jpg,lifeboat_n03637318_49.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_50.jpg,lifeboat_n03637318_50.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_51.jpg,lifeboat_n03637318_51.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_52.jpg,lifeboat_n03637318_52.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_53.jpg,lifeboat_n03637318_53.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_54.jpg,lifeboat_n03637318_54.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_55.jpg,lifeboat_n03637318_55.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_56.jpg,lifeboat_n03637318_56.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_57.jpg,lifeboat_n03637318_57.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_58.jpg,lifeboat_n03637318_58.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_59.jpg,lifeboat_n03637318_59.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_60.jpg,lifeboat_n03637318_60.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_61.jpg,lifeboat_n03637318_61.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_62.jpg,lifeboat_n03637318_62.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_63.jpg,lifeboat_n03637318_63.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_64.jpg,lifeboat_n03637318_64.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_65.jpg,lifeboat_n03637318_65.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_66.jpg,lifeboat_n03637318_66.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_67.jpg,lifeboat_n03637318_67.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_68.jpg,lifeboat_n03637318_68.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_69.jpg,lifeboat_n03637318_69.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_70.jpg,lifeboat_n03637318_70.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_71.jpg,lifeboat_n03637318_71.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_72.jpg,lifeboat_n03637318_72.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_73.jpg,lifeboat_n03637318_73.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_74.jpg,lifeboat_n03637318_74.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_75.jpg,lifeboat_n03637318_75.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_76.jpg,lifeboat_n03637318_76.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_77.jpg,lifeboat_n03637318_77.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_78.jpg,lifeboat_n03637318_78.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_79.jpg,lifeboat_n03637318_79.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_80.jpg,lifeboat_n03637318_80.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_81.jpg,lifeboat_n03637318_81.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_82.jpg,lifeboat_n03637318_82.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_83.jpg,lifeboat_n03637318_83.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_84.jpg,lifeboat_n03637318_84.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_85.jpg,lifeboat_n03637318_85.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_86.jpg,lifeboat_n03637318_86.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_87.jpg,lifeboat_n03637318_87.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_88.jpg,lifeboat_n03637318_88.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_89.jpg,lifeboat_n03637318_89.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_90.jpg,lifeboat_n03637318_90.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_91.jpg,lifeboat_n03637318_91.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_92.jpg,lifeboat_n03637318_92.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_93.jpg,lifeboat_n03637318_93.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_94.jpg,lifeboat_n03637318_94.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_95.jpg,lifeboat_n03637318_95.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_96.jpg,lifeboat_n03637318_96.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_97.jpg,lifeboat_n03637318_97.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_98.jpg,lifeboat_n03637318_98.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/lifeboat_n03637318_99.jpg,lifeboat_n03637318_99.jpg,n03637318,Lifeboat,Non-Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_0.jpg,rocking_chair_n04099969_0.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_1.jpg,rocking_chair_n04099969_1.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_2.jpg,rocking_chair_n04099969_2.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_3.jpg,rocking_chair_n04099969_3.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_4.jpg,rocking_chair_n04099969_4.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_5.jpg,rocking_chair_n04099969_5.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_6.jpg,rocking_chair_n04099969_6.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_7.jpg,rocking_chair_n04099969_7.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_8.jpg,rocking_chair_n04099969_8.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_9.jpg,rocking_chair_n04099969_9.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_10.jpg,rocking_chair_n04099969_10.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_11.jpg,rocking_chair_n04099969_11.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_12.jpg,rocking_chair_n04099969_12.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_13.jpg,rocking_chair_n04099969_13.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_14.jpg,rocking_chair_n04099969_14.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_15.jpg,rocking_chair_n04099969_15.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_16.jpg,rocking_chair_n04099969_16.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_17.jpg,rocking_chair_n04099969_17.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_18.jpg,rocking_chair_n04099969_18.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_19.jpg,rocking_chair_n04099969_19.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_20.jpg,rocking_chair_n04099969_20.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_21.jpg,rocking_chair_n04099969_21.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_22.jpg,rocking_chair_n04099969_22.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_23.jpg,rocking_chair_n04099969_23.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_24.jpg,rocking_chair_n04099969_24.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_25.jpg,rocking_chair_n04099969_25.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_26.jpg,rocking_chair_n04099969_26.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_27.jpg,rocking_chair_n04099969_27.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_28.jpg,rocking_chair_n04099969_28.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_29.jpg,rocking_chair_n04099969_29.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_30.jpg,rocking_chair_n04099969_30.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_31.jpg,rocking_chair_n04099969_31.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/rocking_chair_n04099969_32.jpg,rocking_chair_n04099969_32.jpg,n04099969,Rocking Chair,Home & Furniture,Artifact,Non-Living
